corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-deu	DEU020	DEU020	              	Sibylle	1805	1880	F	http://d-nb.info/gnd/118544918	1846	1846	NA	1846	NA	NA	de	131733	NA	NA	long	low	T1
ELTeC-deu	DEU019	DEU019	Stifter, Adalbert	Zwei Schwestern	1805	1868	M	http://d-nb.info/gnd/118618156	1846	1846	NA	1959	NA	NA	de	58315	NA	NA	medium	unspecified	T1
ELTeC-deu	DEU012	DEU012	Aston, Louise	Aus dem Leben einer Frau	1814	1871	F	http://d-nb.info/gnd/118650769	1847	1847	NA	1847	NA	NA	de	27975	NA	NA	short	high	T1
ELTeC-deu	DEU010	DEU010	Aston, Louise	Lydia	1814	1871	F	http://d-nb.info/gnd/118650769	1848	1848	NA	1848	NA	NA	de	61819	NA	NA	medium	low	T1
ELTeC-deu	DEU005	DEU005	Kurz, Hermann	Der Sonnenwirt	1813	1873	M	http://d-nb.info/gnd/118778277	1855	1855	NA	1980	NA	NA	de	216063	NA	NA	long	high	T1
ELTeC-deu	DEU033	DEU033	François, Louise von	Die Geschichte meines Urgroßvaters	1817	1893	F	http://d-nb.info/gnd/118692577	1855	1855	NA	1918	NA	NA	de	37948	NA	NA	short	low	T2
ELTeC-deu	DEU045	DEU045	Stifter, Adalbert	Witiko	1805	1868	M	http://d-nb.info/gnd/118618156	1855	1855	NA	1959	NA	NA	de	337846	NA	NA	long	high	T2
ELTeC-deu	DEU013	DEU013	Auerbach, Berthold	Barfüßele	1812	1882	M	http://d-nb.info/gnd/11865103X	1856	1856	NA	1857	NA	NA	de	76008	NA	NA	medium	low	T1
ELTeC-deu	DEU024	DEU024	Gutzkow, Karl	Der Zauberer von Rom	1811	1878	M	http://d-nb.info/gnd/118543830	1861	1858–1861	NA	1858–1861	NA	NA	de	894081	NA	NA	long	low	T1
ELTeC-deu	DEU003	DEU003	Ruppius, Otto	Der Pedlar	1819	1864	M	http://d-nb.info/gnd/116708859	1859	1859	NA	1910	NA	NA	de	89800	NA	NA	medium	low	T1
ELTeC-deu	DEU009	DEU009	Ruppius, Otto	Das Vermächtnis des Pedlars	1819	1864	M	http://d-nb.info/gnd/116708859	1859	1859	NA	NA	NA	NA	de	97300	NA	NA	medium	low	T1
ELTeC-deu	DEU039	DEU039	Spielhagen, Friedrich	Problematische Naturen. Erste Abtheilung	1823	1911	M	http://d-nb.info/gnd/118616196	1861	1861	NA	1874	NA	NA	de	225971	NA	NA	long	low	T2
ELTeC-deu	DEU047	DEU047	François, Louise von	Judith die Kluswirtin	1817	1893	F	http://d-nb.info/gnd/118692577	1862	1862	NA	1918	NA	NA	de	54773	NA	NA	medium	low	T2
ELTeC-deu	DEU042	DEU042	Möllhausen, Balduin	Die Mandanenwaise	1825	1905	M	http://d-nb.info/gnd/118784412	1865	1865	NA	1865	NA	NA	de	223715	NA	NA	long	low	T2
ELTeC-deu	DEU040	DEU040	Marlitt, Eugenie	Goldelse	1825	1887	F	http://d-nb.info/gnd/1014122880	1866	1866	NA	1900	NA	NA	de	118440	NA	NA	long	high	T2
ELTeC-deu	DEU050	DEU050	Raabe, Wilhelm	Abu Telfan oder Die Heimkehr vom Mondgebirge	1831	1910	M	http://d-nb.info/gnd/118692577	1867	1867	NA	1964–1966	NA	NA	de	136330	NA	NA	long	unspecified	T2
ELTeC-deu	DEU041	DEU041	Marlitt, Eugenie	Das Geheimnis der alten Mamsell	1825	1887	F	http://d-nb.info/gnd/1014122880	1868	1868	NA	1900	NA	NA	de	105854	NA	NA	long	low	T2
ELTeC-deu	DEU043	DEU043	Spielhagen, Friedrich	Hammer und Amboß	1823	1911	M	http://d-nb.info/gnd/118616196	1869	1869	NA	1874	NA	NA	de	324738	NA	NA	long	low	T2
ELTeC-deu	DEU037	DEU037	Marlitt, Eugenie	Das Heideprinzeßchen	1825	1887	F	http://d-nb.info/gnd/1014122880	1871	1871	NA	1900	NA	NA	de	148356	NA	NA	long	low	T2
ELTeC-deu	DEU048	DEU048	Freytag, Gustav	Die Ahnen	1816	1895	M	http://d-nb.info/gnd/118535455	1880	1872–1880	NA	1953	NA	NA	de	715658	NA	NA	long	high	T2
ELTeC-deu	DEU032	DEU032	              	Jürg Jenatsch	1825	1898	M	http://d-nb.info/gnd/118581775	1874	1874	NA	1968	NA	NA	de	83873	NA	NA	medium	high	T2
ELTeC-deu	DEU027	DEU027	              	Bozena	1830	1916	F	http://d-nb.info/gnd/118528661	1876	1876	NA	1956–1958	NA	NA	de	76679	NA	NA	medium	high	T2
ELTeC-deu	DEU044	DEU044	Dahn, Felix	Kampf um Rom	1834	1912	M	http://d-nb.info/gnd/118523392	1876	1876	NA	NA	NA	NA	de	265086	NA	NA	long	high	T2
ELTeC-deu	DEU046	DEU046	Fontane, Theodor	Grete Minde	1819	1898	M	http://d-nb.info/gnd/118534262	1879	1879	NA	1973	NA	NA	de	39821	NA	NA	short	high	T2
ELTeC-deu	DEU036	DEU036	Keller, Gottfried	Der grüne Heinrich2 [Zweite Fassung]	1819	1890	M	http://d-nb.info/gnd/11856109X	1880	1879-1880	NA	1958–1961	NA	NA	de	287409	NA	NA	long	low	T2
ELTeC-deu	DEU052	DEU052	Spyri, Johanna	Heidis Lehr- und Wanderjahre	1827	1901	F	http://d-nb.info/gnd/118616455	1880	1880	NA	1978	NA	NA	de	61406	NA	NA	medium	high	T3
ELTeC-deu	DEU058	DEU058	              	Lotti, die Uhrmacherin	1830	1916	F	http://d-nb.info/gnd/118528661	1880	1880	NA	1956–1958	NA	NA	de	41591	NA	NA	short	high	T3
